Time (s),X Position,Y Position,Z Position,Travel Distance,Lidar Points,CPU Usage (%),Memory Usage (MB)
29.04,-3.328346666751754e-13,8.57728749736165e-27,0.0,0.0,-,-,-
29.09,-3.3345141747377454e-13,8.61507903434781e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
29.13,-3.3406444594638014e-13,8.652774142760908e-27,0.0,0.0,-,-,-
29.17,-3.3467356029041213e-13,8.690359294524418e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
29.21,-3.352789538630322e-13,8.727844843259586e-27,0.0,0.0,-,-,-
29.25,-3.3588038879464893e-13,8.765214437330549e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
29.29,-3.3647818553253053e-13,8.802486086685391e-27,0.0,0.0,-,-,-
29.36,-3.370722826975857e-13,8.839654410696846e-27,0.0,0.0,-,-,-
29.58,-3.3766246199160654e-13,8.876704288951038e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
29.59,-3.3824890579837733e-13,8.913645730009614e-27,0.0,0.0,-,-,-
29.68,-3.388317314272714e-13,8.950484466087447e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
29.73,-3.3941061049658836e-13,8.987198042306801e-27,0.0,0.0,-,-,-
29.78,-3.399856943965104e-13,9.02379430686446e-27,0.0,0.0,-,-,-
29.85,-3.4055676980122177e-13,9.0602580995002e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
29.9,-3.4112387787540267e-13,9.09659037852394e-27,0.0,0.0,-,-,-
29.94,-3.4168738046047613e-13,9.132812811691102e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
29.99,-3.422471255394471e-13,9.16891398907095e-27,0.0,0.0,-,-,-
30.03,-3.428030992152444e-13,9.204891370669753e-27,0.0,0.0,-,-,-
30.07,-3.4335526781291156e-13,9.240741092400715e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
30.12,-3.439036975368705e-13,9.276465789173699e-27,0.0,0.0,-,-,-
30.2,-3.4444836330055586e-13,9.312062122119948e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
30.29,-3.4498924608015147e-13,9.347527411753591e-27,0.0,0.0,-,-,-
30.36,-3.455260383102976e-13,9.382839729354638e-27,0.0,0.0,-,-,-
30.41,-3.460593465673827e-13,9.418037482137965e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
30.46,-3.465887150765936e-13,9.453088824066716e-27,0.0,0.0,-,-,-
30.5,-3.47114468937915e-13,9.488013657526689e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
30.54,-3.476364787108533e-13,9.522801944972673e-27,0.0,0.0,-,-,-
30.59,-3.481545369599923e-13,9.557438299725164e-27,0.0,0.0,-,-,-
30.64,-3.4866880839860496e-13,9.591932024573825e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
30.68,-3.491793529264766e-13,9.626285277701326e-27,0.0,0.0,-,-,-
30.71,-3.496861058190134e-13,9.660492145036196e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
30.76,-3.501889278544415e-13,9.694541720222029e-27,0.0,0.0,-,-,-
30.81,-3.506880176436153e-13,9.728445739131493e-27,0.0,0.0,-,-,-
30.84,-3.511832429198781e-13,9.762193740527291e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
30.89,-3.5167485147025066e-13,9.795800857936721e-27,0.0,0.0,-,-,-
30.93,-3.521628818062782e-13,9.829268257071527e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
30.98,-3.5264714655822424e-13,9.862581478765462e-27,0.0,0.0,-,-,-
31.03,-3.531276076718256e-13,9.895736281107862e-27,0.0,0.0,-,-,-
31.07,-3.536041413283692e-13,9.928722458548487e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
31.11,-3.54077263521578e-13,9.961574182908663e-27,0.0,0.0,-,-,-
31.17,-3.54546382979748e-13,9.994248775868066e-27,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
31.22,-3.5501159421210046e-13,1.0026751123492455e-26,0.0,0.0,-,-,-
31.26,-3.5547313642467297e-13,1.0059096349399037e-26,0.0,0.0,-,-,-
31.31,-3.5593109572022396e-13,1.0091288927996803e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
31.37,-3.5638517129077845e-13,1.0123306078434402e-26,0.0,0.0,-,-,-
31.4,-3.5683548343875427e-13,1.015515456602021e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
31.45,-3.5728199790425614e-13,1.0186830484125818e-26,0.0,0.0,-,-,-
31.53,-3.577246541853275e-13,1.0218327769472462e-26,0.0,0.0,-,-,-
31.59,-3.58163750099566e-13,1.0249666174044918e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
31.62,-3.585989126299898e-13,1.0280817308586698e-26,0.0,0.0,-,-,-
31.68,-3.590301905557469e-13,1.0311783002256077e-26,0.0,0.0,-,-,-
31.74,-3.594578169717604e-13,1.0342578360401261e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
31.88,-3.598814281164896e-13,1.0373175551388514e-26,0.0,0.0,-,-,-
31.94,-3.6030136753355803e-13,1.0403597645891253e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
32.0,-3.6071772545563505e-13,1.0433849770773971e-26,0.0,0.0,-,-,-
32.08,-3.611303534726506e-13,1.0463919460028651e-26,0.0,0.0,-,-,-
32.12,-3.615390902959601e-13,1.04937933408571e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
32.17,-3.619439052270485e-13,1.0523467713763697e-26,0.0,0.0,-,-,-
32.24,-3.623451821307215e-13,1.0552968898100813e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
32.27,-3.627425427684202e-13,1.0582267398456282e-26,0.0,0.0,-,-,-
32.33,-3.631364240821002e-13,1.061139392807632e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
32.36,-3.635263461200669e-13,1.0640311430700937e-26,0.0,0.0,-,-,-
32.4,-3.6391258483107e-13,1.0669038657488331e-26,0.0,0.0,-,-,-
32.44,-3.642950536993388e-13,1.0697567629069074e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
32.5,-3.6467372995615263e-13,1.072589502812142e-26,0.0,0.0,-,-,-
32.54,-3.6504851976940943e-13,1.0754012178794661e-26,0.0,0.0,-,-,-
32.6,-3.65419608132507e-13,1.0781931332602572e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
32.67,-3.6578697615949757e-13,1.0809649482453872e-26,0.0,0.0,-,-,-
32.75,-3.6615065920937176e-13,1.0837167788367552e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
32.8,-3.6651050232429165e-13,1.0864472970493936e-26,0.0,0.0,-,-,-
32.87,-3.6686654961125354e-13,1.089156653564576e-26,0.0,0.0,-,-,-
32.92,-3.672186670156172e-13,1.0918436613072521e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
32.98,-3.675673455927777e-13,1.094511918318277e-26,0.0,0.0,-,-,-
33.02,-3.67912270463042e-13,1.0971588669014905e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
33.09,-3.6825333882013853e-13,1.0997835435752524e-26,0.0,0.0,-,-,-
33.14,-3.685905319287504e-13,1.1023856347795272e-26,0.0,0.0,-,-,-
33.19,-3.689240432802912e-13,1.1049664806388984e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
33.25,-3.692538404696572e-13,1.1075256652501062e-26,0.0,0.0,-,-,-
33.29,-3.69580236854181e-13,1.1100654674900361e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
33.34,-3.6990258566019133e-13,1.1125807034013104e-26,0.0,0.0,-,-,-
33.37,-3.702212328688067e-13,1.1150739044173583e-26,0.0,0.0,-,-,-
33.41,-3.7053621318984095e-13,1.1175451733896477e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
33.46,-3.708475639912796e-13,1.1199946399828007e-26,0.0,0.0,-,-,-
33.51,-3.7115491126526314e-13,1.1224192058528795e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
33.58,-3.7145869441296867e-13,1.1248221926320637e-26,0.0,0.0,-,-,-
33.63,-3.7175877363132176e-13,1.127202329217303e-26,0.0,0.0,-,-,-
33.67,-3.7205521433108414e-13,1.1295599807214608e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
33.71,-3.723477682888004e-13,1.1318930007312674e-26,0.0,0.0,-,-,-
33.75,-3.7263664087090054e-13,1.1342028736846937e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
33.8,-3.729216139921029e-13,1.136487679447537e-26,0.0,0.0,-,-,-
33.85,-3.732031125976967e-13,1.1387506722851041e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
33.91,-3.7348060274452295e-13,1.1409874006122751e-26,0.0,0.0,-,-,-
33.96,-3.737546149602908e-13,1.143201984208307e-26,0.0,0.0,-,-,-
34.02,-3.7402473768482465e-13,1.1453909315785266e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
34.12,-3.742911782146622e-13,1.1475557574169397e-26,0.0,0.0,-,-,-
34.17,-3.745538028866025e-13,1.149695217914535e-26,0.0,0.0,-,-,-
34.23,-3.7481272945754955e-13,1.1518101113544922e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
34.28,-3.7506759367537054e-13,1.1538972995325384e-26,0.0,0.0,-,-,-
34.32,-3.753189768244413e-13,1.1559613761318038e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
34.38,-3.7556664502822454e-13,1.158000261329742e-26,0.0,0.0,-,-,-
34.43,-3.7581053278353413e-13,1.1600132624137076e-26,0.0,0.0,-,-,-
34.47,-3.76050647060005e-13,1.1620002818567617e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
34.52,-3.7628704019895777e-13,1.1639615783791617e-26,0.0,0.0,-,-,-
34.57,-3.765198813650774e-13,1.165898415166514e-26,0.0,0.0,-,-,-
34.63,-3.7674873677085833e-13,1.1678070177271031e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
34.66,-3.769738775384563e-13,1.1696894731658861e-26,0.0,0.0,-,-,-
34.7,-3.771952988578979e-13,1.1715455841208908e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
34.75,-3.7741322116163916e-13,1.173377048971076e-26,0.0,0.0,-,-,-
34.79,-3.7762734885346523e-13,1.1751812346297822e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
34.83,-3.7783768364300353e-13,1.176957988345199e-26,0.0,0.0,-,-,-
34.87,-3.78044315614653e-13,1.1787079027817622e-26,0.0,0.0,-,-,-
34.92,-3.782471672115072e-13,1.1804301545699771e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
34.96,-3.7844631506924354e-13,1.1821252408684186e-26,0.0,0.0,-,-,-
35.0,-3.7864176576141947e-13,1.1837930637335795e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
35.04,-3.788334511117462e-13,1.1854328732685279e-26,0.0,0.0,-,-,-
35.08,-3.7902145594960623e-13,1.1870452322033537e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
35.12,-3.792057983305985e-13,1.188630148665337e-26,0.0,0.0,-,-,-
35.17,-3.7938656576291495e-13,1.1901882139499935e-26,0.0,0.0,-,-,-
35.21,-3.795635987470121e-13,1.1917178961759356e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
35.25,-3.797368704459412e-13,1.1932187974509786e-26,0.0,0.0,-,-,-
35.3,-3.7990638213157776e-13,1.1946907679338987e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
35.35,-3.8007208174391846e-13,1.1961331996432338e-26,0.0,0.0,-,-,-
35.41,-3.8023408821279737e-13,1.1975469632038064e-26,0.0,0.0,-,-,-
35.44,-3.803925643302192e-13,1.1989333224134277e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
35.49,-3.805473726155805e-13,1.2002909249404706e-26,0.0,0.0,-,-,-
35.53,-3.80698287337026e-13,1.2016176216296201e-26,0.0,0.0,-,-,-
35.58,-3.808455969541107e-13,1.2029157872411645e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
35.63,-3.8098903046449403e-13,1.2041828795989354e-26,0.0,0.0,-,-,-
35.67,-3.8112898036464e-13,1.2054222026021571e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
35.71,-3.812651735063964e-13,1.2066311765512681e-26,0.0,0.0,-,-,-
35.75,-3.8139753156943496e-13,1.2078089458431977e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
35.79,-3.815262116824693e-13,1.2089567522791745e-26,0.0,0.0,-,-,-
35.83,-3.816511205813279e-13,1.210073605228973e-26,0.0,0.0,-,-,-
35.87,-3.8177241102626553e-13,1.2111607113204597e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
35.91,-3.8188997487182486e-13,1.2122169410218217e-26,0.0,0.0,-,-,-
35.95,-3.8200376916261393e-13,1.2132417462188424e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
36.0,-3.821137957946725e-13,1.2142349812951502e-26,0.0,0.0,-,-,-
36.04,-3.8222014272270433e-13,1.2151972852821812e-26,0.0,0.0,-,-,-
36.09,-3.823228738117687e-13,1.2161290768728716e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
36.13,-3.8242194066266076e-13,1.2170297600817116e-26,0.0,0.0,-,-,-
36.17,-3.825172626949391e-13,1.2178984471329601e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
36.21,-3.82608825180252e-13,1.218734838343278e-26,0.0,0.0,-,-,-
36.26,-3.8269669372344104e-13,1.2195393720439093e-26,0.0,0.0,-,-,-
36.3,-3.8828901350196986e-13,1.2709156833787439e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
36.35,-4.4107829944260023e-13,1.757193014096103e-26,0.0,0.0,-,-,-
36.39,-4.938507979507905e-13,2.2466266922053578e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
36.43,-5.464035037655626e-13,2.7386292883355246e-26,0.0,0.0,-,-,-
36.48,-5.987908450525798e-13,3.233961610800674e-26,0.0,0.0,-,-,-
36.52,-6.511815213923765e-13,3.733882848696057e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
36.56,-7.035753643280759e-13,4.2380951696538634e-26,0.0,0.0,-,-,-
36.6,-7.559722762204737e-13,4.7463289318870545e-26,0.0,0.0,-,-,-
36.67,-8.083720261567954e-13,5.258338225037311e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
36.73,-8.607745161290641e-13,5.773902592129008e-26,0.0,0.0,-,-,-
36.76,-9.131796056138793e-13,6.292822565688588e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
36.83,-9.655872069407163e-13,6.814916828017426e-26,0.0,0.0,-,-,-
36.9,-1.0179971498385112e-12,7.34001954838572e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
36.96,-1.0704092597475097e-12,7.867983752633643e-26,0.0,0.0,-,-,-
37.01,-1.1228235276719726e-12,8.398676111984634e-26,0.0,0.0,-,-,-
37.05,-1.1752397364127165e-12,8.931974151154881e-26,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
37.12,-1.22765791184816e-12,9.467770743044492e-26,0.0,0.0,-,-,-
37.18,-1.2800779024469892e-12,1.0005966451334872e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
37.23,-1.3324996585714047e-12,1.054647089827295e-25,0.0,0.0,-,-,-
37.28,-1.3849230358489387e-12,1.1089203009918037e-25,0.0,0.0,-,-,-
37.33,-1.4373480003267802e-12,1.163408879544988e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
37.39,-1.4897743539502068e-12,1.2181061380255038e-25,0.0,0.0,-,-,-
37.43,-1.5422022364579004e-12,1.2730061909570417e-25,0.0,0.0,-,-,-
37.47,-1.5946313984965278e-12,1.3281034629749803e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
37.52,-1.6470618165543178e-12,1.3833930890536304e-25,0.0,0.0,-,-,-
37.56,-1.6994935854597517e-12,1.4388706811006248e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
37.61,-1.7519264639882605e-12,1.4945319141199696e-25,0.0,0.0,-,-,-
37.65,-1.804360386400515e-12,1.5503732429974168e-25,0.0,0.0,-,-,-
37.7,-1.856795451149952e-12,1.6063915365528886e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
37.74,-1.9092315104575485e-12,1.6625835656650624e-25,0.0,0.0,-,-,-
37.78,-1.961668467516993e-12,1.718946641002007e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
37.84,-2.0141063087914937e-12,1.7754782332813959e-25,0.0,0.0,-,-,-
37.86,-2.0665451244046823e-12,1.8321763342265049e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
37.92,-2.11898464599027e-12,1.8890386553959e-25,0.0,0.0,-,-,-
37.95,-2.1714249548546908e-12,1.9460635687520072e-25,0.0,0.0,-,-,-
38.0,-2.223621311772014e-12,2.0029822817907265e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
38.04,-2.271950174779253e-12,2.0558291901521723e-25,0.0,0.0,-,-,-
38.09,-2.315662472958442e-12,2.1037600532695798e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
38.13,-2.3551995489587517e-12,2.1472319388269597e-25,0.0,0.0,-,-,-
38.17,-2.390960477347311e-12,2.1866594020551854e-25,0.0,0.0,-,-,-
38.22,-2.4233062234049126e-12,2.222418606409801e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
38.26,-2.45256322550369e-12,2.254850748483656e-25,0.0,0.0,-,-,-
38.3,-2.479026681195484e-12,2.2842653004942993e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
38.34,-2.5029635607000587e-12,2.3109429867919134e-25,0.0,0.0,-,-,-
38.39,-2.524615343622717e-12,2.3351384825769232e-25,0.0,0.0,-,-,-
38.43,-2.544200380303184e-12,2.357082737890947e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
38.48,-2.5619161633163088e-12,2.37698525774563e-25,0.0,0.0,-,-,-
38.52,-2.5779412674643876e-12,2.3950360204251445e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
38.56,-2.5924372453592177e-12,2.4114073938812494e-25,0.0,0.0,-,-,-
38.61,-2.6055501708156936e-12,2.426255672293756e-25,0.0,0.0,-,-,-
38.64,-2.6174121679773136e-12,2.439722624634488e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
38.69,-2.6281427280201104e-12,2.451936827297443e-25,0.0,0.0,-,-,-
38.74,-2.6378499188987377e-12,2.4630148907715746e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
38.8,-2.6466314811474238e-12,2.4730625774707584e-25,0.0,0.0,-,-,-
38.85,-2.654575805313754e-12,2.482175796422488e-25,0.0,0.0,-,-,-
38.89,-2.6617628399978033e-12,2.490441534858994e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
38.94,-2.668264896698755e-12,2.4979386876556246e-25,0.0,0.0,-,-,-
38.98,-2.6741473808706458e-12,2.504738810910548e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
39.02,-2.679469425068735e-12,2.5109067728338726e-25,0.0,0.0,-,-,-
39.07,-2.6842845292551117e-12,2.5165014224918115e-25,0.0,0.0,-,-,-
39.11,-2.688641082128426e-12,2.5215761312804094e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
39.16,-2.6925828467583602e-12,2.52617929708527e-25,0.0,0.0,-,-,-
39.2,-2.6961494046286745e-12,2.5303548112003534e-25,0.0,0.0,-,-,-
39.24,-2.699376553952584e-12,2.5341424753936203e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
39.29,-2.7022966791006126e-12,2.537578392376105e-25,0.0,0.0,-,-,-
39.33,-2.7049390585475346e-12,2.540695287734387e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
39.37,-2.7073301859007574e-12,2.5435228535299892e-25,0.0,0.0,-,-,-
39.41,-2.7094940260659724e-12,2.5460880187621133e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
39.46,-2.7114522454126553e-12,2.5484151924698404e-25,0.0,0.0,-,-,-
39.51,-2.713224456974879e-12,2.550526529390299e-25,0.0,0.0,-,-,-
39.54,-2.7148283831166846e-12,2.552442099580567e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
39.61,-2.716280055670934e-12,2.554180105737992e-25,0.0,0.0,-,-,-
39.66,-2.7175939998105904e-12,2.5557570841971323e-25,0.0,0.0,-,-,-
39.7,-2.7187833241103193e-12,2.557187995305246e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
39.76,-2.7198598971868715e-12,2.5584864198971654e-25,0.0,0.0,-,-,-
39.8,-2.7208344617027283e-12,2.559664682248301e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
39.85,-2.7217167253909757e-12,2.56073394719154e-25,0.0,0.0,-,-,-
39.91,-2.7225154775707927e-12,2.561704349590738e-25,0.0,0.0,-,-,-
39.94,-2.7232386678110776e-12,2.5625850794036338e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
39.99,-2.7238934936476277e-12,2.563384478561268e-25,0.0,0.0,-,-,-
40.03,-2.7244864483004126e-12,2.5641100907003924e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
40.09,-2.7250234183584622e-12,2.564768772543027e-25,0.0,0.0,-,-,-
40.15,-2.725509710423044e-12,2.565366719755385e-25,0.0,0.0,-,-,-
40.2,-2.7259501610973725e-12,2.5659095955581e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
40.24,-2.7263491119180755e-12,2.566402494184819e-25,0.0,0.0,-,-,-
40.28,-2.7267105144725823e-12,2.5668500652576452e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
40.32,-2.7270379283545184e-12,2.5672565066647475e-25,0.0,0.0,-,-,-
40.36,-2.727334588064917e-12,2.5676256431984115e-25,0.0,0.0,-,-,-
40.41,-2.7276033958224158e-12,2.5679609137424296e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
40.46,-2.727847001362589e-12,2.5682654671904673e-25,0.0,0.0,-,-,-
40.5,-2.728067798416866e-12,2.568542154928249e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
40.54,-2.7282679357646442e-12,2.568793541840994e-25,0.0,0.0,-,-,-
40.59,-2.7284493776743765e-12,2.569021979479212e-25,0.0,0.0,-,-,-
40.63,-2.7286138969888132e-12,2.5692295951211093e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
40.68,-2.728763093076188e-12,2.5694183122651543e-25,0.0,0.0,-,-,-
40.72,-2.728898405449855e-12,2.569589865859741e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
40.76,-2.7290211517707185e-12,2.5697458487175155e-25,0.0,0.0,-,-,-
40.81,-2.7291325300910846e-12,2.569887712890793e-25,0.0,0.0,-,-,-
40.85,-2.7292336000320687e-12,2.570016744315751e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
40.91,-2.729325344413577e-12,2.5701341399877436e-25,0.0,0.0,-,-,-
40.95,-2.7294086282354634e-12,2.5702409544340146e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
41.0,-2.7294842600888015e-12,2.5703381773324847e-25,0.0,0.0,-,-,-
41.04,-2.729552956258152e-12,2.570426686558848e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
41.09,-2.729615368860328e-12,2.5705072834522e-25,0.0,0.0,-,-,-
41.13,-2.729672090251043e-12,2.570580697727606e-25,0.0,0.0,-,-,-
41.17,-2.7297236589926774e-12,2.5706475945671365e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
41.22,-2.7297705588600857e-12,2.570708572665186e-25,0.0,0.0,-,-,-
41.26,-2.7298132213202146e-12,2.570764166821966e-25,0.0,0.0,-,-,-
41.3,-2.7298520429244183e-12,2.5708148700420684e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
41.35,-2.729887389343341e-12,2.570861138399016e-25,0.0,0.0,-,-,-
41.4,-2.7299195765809686e-12,2.5709033660276877e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
41.43,-2.729948899814031e-12,2.5709419224836208e-25,0.0,0.0,-,-,-
41.48,-2.72997563061164e-12,2.5709771487950557e-25,0.0,0.0,-,-,-
41.52,-2.730000012795623e-12,2.5710093517477813e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
41.56,-2.7300222557544514e-12,2.571038794693227e-25,0.0,0.0,-,-,-
41.6,-2.730042562451079e-12,2.571065734319645e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
41.65,-2.7300611178780715e-12,2.5710904051969557e-25,0.0,0.0,-,-,-
41.69,-2.7300780837436227e-12,2.5711130125154447e-25,0.0,0.0,-,-,-
41.74,-2.730093600696112e-12,2.5711337347494563e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
41.79,-2.730107801502097e-12,2.5711527410792773e-25,0.0,0.0,-,-,-
41.84,-2.7301208056488347e-12,2.5711701840273655e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
41.89,-2.730132739656952e-12,2.571186226654195e-25,0.0,0.0,-,-,-
41.93,-2.730143683573133e-12,2.571200970497803e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
41.97,-2.7301537375394205e-12,2.5712145449403645e-25,0.0,0.0,-,-,-
42.02,-2.7301629722563185e-12,2.5712270404222314e-25,0.0,0.0,-,-,-
42.08,-2.7301714618140644e-12,2.571238552596472e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
42.12,-2.7301792905667725e-12,2.571249191710023e-25,0.0,0.0,-,-,-
42.16,-2.7301865079316904e-12,2.5712590211763264e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
42.21,-2.7301931684597752e-12,2.571268111863206e-25,0.0,0.0,-,-,-
42.25,-2.7301993286921233e-12,2.5712765378268126e-25,0.0,0.0,-,-,-
42.29,-2.730205024890078e-12,2.571284345831701e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
42.34,-2.730210307841723e-12,2.571291602920738e-25,0.0,0.0,-,-,-
42.38,-2.73021520443407e-12,2.57129834366549e-25,0.0,0.0,-,-,-
42.44,-2.7302197620734074e-12,2.5713046312036664e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
42.55,-2.730224005296574e-12,2.571310497463301e-25,0.0,0.0,-,-,-
42.61,-2.7302279680551853e-12,2.571315987625372e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
42.67,-2.730231662013533e-12,2.57132111624056e-25,0.0,0.0,-,-,-
42.72,-2.730235121574337e-12,2.5713259296018126e-25,0.0,0.0,-,-,-
42.78,-2.730238357958766e-12,2.571330441971675e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
42.83,-2.7302413926628202e-12,2.571334682064796e-25,0.0,0.0,-,-,-
42.87,-2.730244250667106e-12,2.5713386836836732e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
42.91,-2.7302469404890784e-12,2.571342457728667e-25,0.0,0.0,-,-,-
42.95,-2.730249476210666e-12,2.5713460230161585e-25,0.0,0.0,-,-,-
-,-,-,-,-,720,-,-
43.0,-2.7302518701957365e-12,2.5713493960485253e-25,0.0,0.0,-,-,-
