Time (s),X Position,Y Position,Z Position,Speed (m/s),Acceleration (m/s²),Obstacle Distance (m),Rotation Angle (deg),LiDAR Points
1742215416.33,-2.9732127779431656,-7.593718007841744,0.0,0.23,1.28,0.76,-1.42,720
1742215416.37,-2.9648779315149962,-7.593899843474108,0.0,0.22,-0.32,0.78,-1.08,720
1742215416.42,-2.9568840024144296,-7.594026684988949,0.0,0.16,-1.29,0.78,-0.74,720
1742215416.46,-2.948448182074148,-7.594105877312372,0.0,0.2,1.09,0.78,-0.32,720
1742215416.49,-2.939648223897985,-7.5941112630007295,0.0,0.25,1.32,0.76,0.28,720
1742215416.54,-2.9308488689032206,-7.59401053296391,0.0,0.18,-1.47,0.76,1.06,720
1742215416.58,-2.9220521098436496,-7.593775587479044,0.0,0.22,1.02,0.77,2.03,720
1742215416.63,-2.9132608687877926,-7.593385710037024,0.0,0.22,0.02,0.77,3.05,720
1742215416.67,-2.904847855211529,-7.592861015825171,0.0,0.2,-0.39,0.77,4.08,720
1742215416.71,-2.8960762537077316,-7.592156082661009,0.0,0.2,-0.1,0.75,5.11,720
1742215416.75,-2.8873187068072186,-7.591293936498237,0.0,0.26,1.9,0.75,6.14,720
1742215416.79,-2.878578032003306,-7.590274854707976,0.0,0.2,-1.29,0.77,7.16,720
1742215416.84,-2.869857041360699,-7.589099165150946,0.0,0.18,-0.53,0.77,8.19,720
1742215416.88,-2.8611585406111995,-7.58776724607197,0.0,0.22,1.05,0.77,9.22,720
1742215416.92,-2.852485328251017,-7.5862795259782825,0.0,0.24,0.49,0.76,10.25,720
1742215416.96,-2.8438401946405922,-7.584636483501691,0.0,0.19,-1.03,0.76,11.27,720
1742215417.0,-2.8352259211068302,-7.5828386472445795,0.0,0.23,0.89,0.76,12.3,720
1742215417.04,-2.826645279048297,-7.58088659560985,0.0,0.21,-0.33,0.76,13.33,720
1742215417.08,-2.8187211561478223,-7.578939203294464,0.0,0.21,-0.13,0.76,14.28,720
1742215417.12,-2.8120040263507287,-7.577178931838215,0.0,0.16,-1.13,0.75,15.06,720
1742215417.17,-2.804858372065147,-7.575215505542289,0.0,0.17,0.28,0.75,15.64,720
1742215417.2,-2.7977299742001573,-7.573190261324379,0.0,0.24,2.49,0.75,16.05,720
1742215417.24,-2.7906144688780428,-7.5711201597220095,0.0,0.18,-1.53,0.76,16.39,720
1742215417.29,-2.7835114676922705,-7.56900755214201,0.0,0.14,-0.81,0.76,16.74,720
1742215417.33,-2.776482413877508,-7.566871272216481,0.0,0.18,1.09,0.76,17.08,720
1742215417.36,-2.7696642581917366,-7.564753919909629,0.0,0.24,1.95,0.76,17.42,720
1742215417.41,-2.761603478780959,-7.562197617658033,0.0,0.19,-1.16,0.76,17.76,720
1742215417.44,-2.753231069302606,-7.559487907568708,0.0,0.23,0.93,0.76,18.11,720
1742215417.49,-2.744875010588939,-7.556728188014983,0.0,0.19,-0.81,0.76,18.45,720
1742215417.53,-2.7366839396059226,-7.553968848820212,0.0,0.21,0.47,0.75,18.79,720
1742215417.58,-2.7287995022538003,-7.551259904963787,0.0,0.2,-0.19,0.75,19.13,720
1742215417.61,-2.7209314023631013,-7.548503869171508,0.0,0.24,1.04,0.75,19.48,720
1742215417.66,-2.713314560851944,-7.545784960673138,0.0,0.17,-1.44,0.76,19.82,720
1742215417.7,-2.7063235581602836,-7.543241973052372,0.0,0.18,0.23,0.76,20.16,720
1742215417.74,-2.6993747561218346,-7.540667116384007,0.0,0.19,0.27,0.76,20.5,720
1742215417.78,-2.692587912199861,-7.538106338575376,0.0,0.2,0.32,0.76,20.85,720
1742215417.82,-2.6861027408522475,-7.535614685160442,0.0,0.16,-0.8,0.77,21.19,720
1742215417.87,-2.6796325827954965,-7.533084302013817,0.0,0.15,-0.38,0.77,21.53,720
1742215417.92,-2.673521962776263,-7.530652215578379,0.0,0.14,-0.17,0.77,21.87,720
1742215417.96,-2.6663256900646983,-7.527737349361456,0.0,0.18,1.07,0.75,22.22,720
1742215418.0,-2.658380374035794,-7.524464938709914,0.0,0.22,1.09,0.75,22.56,720
1742215418.04,-2.650815397587879,-7.521295480773,0.0,0.18,-0.9,0.75,22.9,720
1742215418.08,-2.6437339427953632,-7.5182798215600615,0.0,0.19,0.04,0.75,23.24,720
1742215418.13,-2.638120355225597,-7.515849624825704,0.0,0.14,-1.07,0.75,23.59,720
1742215418.17,-2.6325062716580327,-7.5133784668838315,0.0,0.13,-0.12,0.76,23.93,720
1742215418.21,-2.6277448417831026,-7.511248828564252,0.0,0.14,0.12,0.76,24.27,720
1742215418.25,-2.622524408269872,-7.508875185131392,0.0,0.14,0.05,0.75,24.61,720
1742215418.3,-2.615865647310178,-7.505799618963331,0.0,0.17,0.61,0.75,24.96,720
1742215418.34,-2.6083254353879073,-7.502263011139477,0.0,0.18,0.23,0.75,25.3,720
1742215418.38,-2.6007988920848053,-7.498677781009365,0.0,0.25,2.13,0.74,25.64,720
1742215418.42,-2.593434791740034,-7.495116085839516,0.0,0.19,-1.29,0.74,25.98,720
1742215418.46,-2.5863673870178743,-7.491645277748838,0.0,0.17,-0.55,0.74,26.33,720
1742215418.5,-2.5793208602727207,-7.488132276305775,0.0,0.21,1.12,0.74,26.67,720
1742215418.54,-2.572295463401733,-7.484577207092065,0.0,0.19,-0.56,0.74,27.01,720
1742215418.59,-2.565291493824462,-7.480980107663306,0.0,0.15,-0.66,0.76,27.36,720
1742215418.64,-2.558313316772671,-7.477333250049291,0.0,0.19,0.87,0.76,27.85,720
1742215418.68,-2.5513724918190004,-7.473615839774228,0.0,0.19,0.02,0.74,28.52,720
1742215418.72,-2.544810091722188,-7.469992252725447,0.0,0.18,-0.24,0.74,29.29,720
1742215418.76,-2.53821706292315,-7.466237346994697,0.0,0.18,-0.06,0.74,30.04,720
1742215418.8,-2.5306775523893412,-7.46179804524999,0.0,0.21,0.84,0.75,30.97,720
1742215418.85,-2.52317282327275,-7.45720272372201,0.0,0.19,-0.52,0.75,31.99,720
1742215418.89,-2.5160344889829074,-7.452665951279587,0.0,0.2,0.32,0.75,32.87,720
1742215418.93,-2.509061102918434,-7.448097148018234,0.0,0.21,0.17,0.75,33.57,720
1742215418.98,-2.502136409982523,-7.443454832189858,0.0,0.17,-0.84,0.75,34.08,720
1742215419.02,-2.495552870207626,-7.438969412970351,0.0,0.19,0.65,0.75,34.44,720
1742215419.06,-2.4883575020060595,-7.434003338302625,0.0,0.21,0.27,0.75,34.78,720
1742215419.11,-2.481144942338316,-7.428961636974718,0.0,0.2,-0.07,0.74,35.13,720
1742215419.15,-2.474241551649027,-7.424074661771638,0.0,0.21,0.26,0.74,35.47,720
1742215419.19,-2.467466202618142,-7.419216948864488,0.0,0.19,-0.46,0.74,35.81,720
1742215419.24,-2.460771717411427,-7.414356539219498,0.0,0.18,-0.24,0.76,36.15,720
1742215419.27,-2.4542736310963136,-7.4095784705626295,0.0,0.21,0.88,0.76,36.5,720
1742215419.32,-2.447214991989887,-7.404323436480972,0.0,0.21,-0.07,0.75,36.84,720
1742215419.36,-2.440189938062651,-7.399023599114266,0.0,0.2,-0.35,0.75,37.25,720
1742215419.4,-2.433212126649158,-7.3936617486139395,0.0,0.21,0.44,0.75,37.85,720
1742215419.44,-2.426422113044343,-7.388313629351087,0.0,0.2,-0.23,0.75,38.64,720
1742215419.48,-2.419952795032286,-7.383055377007412,0.0,0.24,1.02,0.75,39.6,720
1742215419.52,-2.413577123626571,-7.377683981756747,0.0,0.2,-1.0,0.74,40.63,720
1742215419.56,-2.4070396149695146,-7.37197611629471,0.0,0.21,0.23,0.74,41.58,720
1742215419.61,-2.4004981370623755,-7.366089869866001,0.0,0.19,-0.45,0.74,42.35,720
1742215419.65,-2.3940737802257095,-7.360170016053311,0.0,0.23,1.11,0.76,42.94,720
1742215419.7,-2.387992269745167,-7.354467571361951,0.0,0.18,-1.04,0.76,43.35,720
1742215419.73,-2.38219454118153,-7.348962543229613,0.0,0.2,0.61,0.76,43.69,720
1742215419.78,-2.376517440886753,-7.343506789335565,0.0,0.19,-0.44,0.76,44.03,720
1742215419.82,-2.3704702152854904,-7.337624570328666,0.0,0.21,0.65,0.76,44.37,720
1742215419.87,-2.3641985872806233,-7.331451528014708,0.0,0.17,-0.82,0.74,44.72,720
1742215419.9,-2.358099737108769,-7.325376869810056,0.0,0.25,2.44,0.74,45.06,720
1742215419.95,-2.3525087461547267,-7.319740008880921,0.0,0.18,-1.6,0.75,45.4,720
1742215419.99,-2.346912191086372,-7.314030581361291,0.0,0.17,-0.26,0.75,45.75,720
1742215420.03,-2.3410434886704095,-7.307970237322314,0.0,0.22,1.38,0.75,46.09,720
1742215420.08,-2.3349591769083475,-7.301612492468665,0.0,0.2,-0.44,0.74,46.43,720
1742215420.11,-2.3289568473110687,-7.295265090667938,0.0,0.23,0.82,0.74,46.77,720
1742215420.16,-2.323265196784368,-7.289173469909562,0.0,0.17,-1.35,0.74,47.12,720
1742215420.2,-2.3176100692523915,-7.283047928155865,0.0,0.2,0.9,0.74,47.46,720
1742215420.25,-2.312221889232315,-7.277141448044381,0.0,0.17,-0.73,0.74,47.8,720
1742215420.3,-2.3068222361111825,-7.271149886309242,0.0,0.18,0.21,0.74,48.14,720
1742215420.33,-2.3009698657599555,-7.264578012109754,0.0,0.24,1.85,0.74,48.49,720
1742215420.39,-2.2951568926682295,-7.257971264568322,0.0,0.16,-1.55,0.75,48.83,720
1742215420.43,-2.289546806584035,-7.251518217498356,0.0,0.22,1.47,0.75,49.17,720
1742215420.47,-2.284112584899391,-7.245195872835464,0.0,0.19,-0.69,0.75,49.44,720
1742215420.52,-2.278980177483551,-7.239187131182841,0.0,0.18,-0.13,0.74,49.53,720
1742215420.56,-2.2736244529566454,-7.232910639552131,0.0,0.19,0.33,0.74,49.53,720
1742215420.6,-2.2679123360641964,-7.226216483852218,0.0,0.23,0.95,0.74,49.53,720
1742215420.64,-2.2624221444783044,-7.219782407311004,0.0,0.19,-0.97,0.75,49.53,720
1742215420.68,-2.2570106653169075,-7.213440575595114,0.0,0.2,0.45,0.75,49.53,720
1742215420.73,-2.2516407288235993,-7.207147428647678,0.0,0.17,-0.76,0.75,49.53,720
1742215420.77,-2.246405259388618,-7.201011866609964,0.0,0.21,1.11,0.75,49.53,720
1742215420.81,-2.240693142496689,-7.194317710910602,0.0,0.21,0.02,0.75,49.53,720
1742215420.86,-2.234981025604039,-7.187623555210408,0.0,0.18,-0.69,0.75,49.53,720
1742215420.9,-2.2295509615644127,-7.181259943466014,0.0,0.21,0.86,0.75,49.53,720
1742215420.94,-2.224139482403041,-7.174918111750103,0.0,0.23,0.45,0.75,49.53,720
1742215420.99,-2.218889801002147,-7.168765894396236,0.0,0.16,-1.3,0.75,49.53,720
1742215421.03,-2.21377895957203,-7.1627763866645955,0.0,0.21,1.14,0.76,49.53,720
1742215421.07,-2.208543490137168,-7.156640824626989,0.0,0.21,0.02,0.76,49.53,720
1742215421.11,-2.202831373245307,-7.149946668927676,0.0,0.21,0.1,0.76,49.53,720
1742215421.15,-2.1971607990208875,-7.143301197996085,0.0,0.2,-0.16,0.76,49.53,720
1742215421.19,-2.191749319859343,-7.136959366279964,0.0,0.21,0.11,0.76,49.53,720
1742215421.23,-2.186499638458455,-7.130807148926092,0.0,0.2,-0.08,0.76,49.53,720
1742215421.27,-2.1813887970283403,-7.124817641194448,0.0,0.19,-0.24,0.76,49.53,720
1742215421.32,-2.1757925623167513,-7.118259290376584,0.0,0.19,-0.12,0.76,49.53,720
1742215421.36,-2.1700804454241345,-7.111565134676372,0.0,0.2,0.19,0.76,49.53,720
1742215421.41,-2.164469998745929,-7.104990128541574,0.0,0.19,-0.12,0.76,49.53,720
1742215421.45,-2.1590585195844407,-7.098648296825486,0.0,0.22,0.66,0.76,49.53,720
1742215421.49,-2.153868965729814,-7.0925665442684585,0.0,0.21,-0.24,0.76,49.53,720
1742215421.52,-2.14839298611051,-7.086149123044036,0.0,0.22,0.18,0.76,49.53,720
1742215421.57,-2.142680869218129,-7.079454967344076,0.0,0.19,-0.58,0.78,49.53,720
1742215421.61,-2.136968752325523,-7.072760811643855,0.0,0.24,1.29,0.78,49.53,720
1742215421.65,-2.1314785607396067,-7.066326735102493,0.0,0.2,-0.84,0.78,49.53,720
1742215421.7,-2.1260670815782627,-7.059984903386555,0.0,0.18,-0.4,0.78,49.53,720
1742215421.74,-2.1208775277236445,-7.053903150829521,0.0,0.17,-0.27,0.78,49.53,720
1742215421.78,-2.1156420582888114,-7.0477675887918965,0.0,0.21,1.11,0.78,49.53,720
1742215421.83,-2.109929941396979,-7.041073433092553,0.0,0.18,-0.67,0.78,49.53,720
1742215421.86,-2.1042178245043806,-7.034379277392324,0.0,0.24,1.76,0.79,49.53,720
1742215421.91,-2.0987276329185605,-7.027945200851063,0.0,0.2,-1.04,0.79,49.53,720
1742215421.95,-2.0933161537572293,-7.021603369135118,0.0,0.19,-0.2,0.79,49.53,720
1742215421.99,-2.088006344810126,-7.015380686984364,0.0,0.21,0.62,0.8,49.53,720
1742215422.03,-2.0827708753753007,-7.009245124946728,0.0,0.21,-0.1,0.8,49.53,720
1742215422.08,-2.0770587584834805,-7.002550969247375,0.0,0.17,-0.77,0.8,49.53,720
1742215422.12,-2.071346641590893,-6.995856813547137,0.0,0.22,1.36,0.8,49.53,720
1742215422.16,-2.065856450005062,-6.9894227370058415,0.0,0.19,-0.75,0.8,49.53,720
1742215422.2,-2.060444970843738,-6.983080905289891,0.0,0.21,0.46,0.8,49.53,720
1742215422.24,-2.0551351618966396,-6.97685822313913,0.0,0.23,0.47,0.8,49.53,720
1742215422.28,-2.049779437369418,-6.970581731507887,0.0,0.2,-0.65,0.8,49.53,720
1742215422.32,-2.044067320477505,-6.963887575808422,0.0,0.2,-0.11,0.8,49.53,720
1742215422.36,-2.03835520358492,-6.957193420108182,0.0,0.21,0.48,0.8,49.53,720
1742215422.41,-2.03268462936036,-6.950547949176338,0.0,0.22,0.06,0.82,49.53,720
1742215422.45,-2.027273150198926,-6.944206117460262,0.0,0.21,-0.24,0.82,49.53,720
1742215422.49,-2.022083596344323,-6.938124364903219,0.0,0.18,-0.6,0.82,49.53,720
1742215422.53,-2.0167278718170967,-6.931847873271975,0.0,0.2,0.59,0.83,49.53,720
1742215422.58,-2.011015754925186,-6.9251537175725115,0.0,0.19,-0.31,0.83,49.53,720
1742215422.62,-2.005345180700821,-6.918508246640872,0.0,0.21,0.42,0.83,49.53,720
1742215422.66,-1.999933701539331,-6.912166414924697,0.0,0.2,-0.23,0.83,49.53,720
1742215422.7,-1.99452222237803,-6.9058245832087275,0.0,0.22,0.6,0.85,49.53,720
1742215422.74,-1.9892725409772025,-6.899672365854801,0.0,0.2,-0.55,0.85,49.53,720
1742215422.78,-1.9836763062656737,-6.893114015036881,0.0,0.21,0.38,0.85,49.53,720
1742215422.82,-1.977964189373114,-6.88641985933662,0.0,0.21,-0.08,0.86,49.53,720
1742215422.86,-1.9722520724805541,-6.879725703636359,0.0,0.23,0.42,0.86,49.53,720
1742215422.9,-1.9667017533484306,-6.873221162298093,0.0,0.2,-0.71,0.86,49.53,720
1742215422.95,-1.9612902741871374,-6.866879330582116,0.0,0.2,0.09,0.86,49.53,720
1742215423.0,-1.9561007203325682,-6.860797578025043,0.0,0.16,-0.85,0.86,49.53,720
1742215423.03,-1.951031421570606,-6.8548567550618005,0.0,0.24,2.4,0.88,49.53,720
1742215423.07,-1.9462212178716993,-6.849219571314251,0.0,0.17,-1.5,0.88,49.53,720
1742215423.12,-1.9414110141729022,-6.843582387566819,0.0,0.16,-0.19,0.89,49.53,720
1742215423.16,-1.9368227357808332,-6.838205282978298,0.0,0.18,0.36,0.89,49.53,720
1742215423.2,-1.9323131698132914,-6.832920423215152,0.0,0.17,-0.2,0.89,49.53,720
1742215423.25,-1.9279052740599738,-6.827754713017196,0.0,0.15,-0.41,0.89,49.53,720
1742215423.29,-1.9234470898140903,-6.822530068626264,0.0,0.14,-0.08,0.89,49.53,720
1742215423.33,-1.9180235851454623,-6.816174143953065,0.0,0.22,1.94,0.89,49.53,720
1742215423.38,-1.9123114682529545,-6.8094799882527575,0.0,0.19,-0.59,0.91,49.53,720
1742215423.43,-1.9065993513604467,-6.80278583255245,0.0,0.19,-0.02,0.91,49.53,720
1742215423.46,-1.9011696932395372,-6.79642187452176,0.0,0.24,1.37,0.92,49.55,720
1742215423.5,-1.8957691831795724,-6.790070703997899,0.0,0.2,-0.92,0.92,49.73,720
1742215423.55,-1.8905573491567023,-6.7838864026794345,0.0,0.19,-0.3,0.92,50.01,720
1742215423.59,-1.8852650583741855,-6.777556337399535,0.0,0.18,-0.25,0.92,50.21,720
1742215423.63,-1.8796520227950004,-6.770778903397141,0.0,0.26,2.41,0.92,50.54,720
1742215423.67,-1.874196103000206,-6.764120787968763,0.0,0.22,-0.87,0.94,50.77,720
1742215423.72,-1.8694453399213473,-6.758293668795843,0.0,0.15,-1.48,0.94,50.82,720
1742215423.75,-1.864525838247152,-6.752256436971416,0.0,0.21,1.51,0.96,50.82,720
1742215423.8,-1.8594169612923805,-6.745986803057038,0.0,0.19,-0.46,0.96,50.82,720
1742215423.85,-1.8544027719775065,-6.739833370187143,0.0,0.16,-0.55,0.96,50.82,720
1742215423.88,-1.8488800355612105,-6.73305584631204,0.0,0.26,2.82,0.98,50.82,720
1742215423.93,-1.8434200696021534,-6.726355354589221,0.0,0.18,-1.6,0.98,50.82,720
1742215423.97,-1.8381537345481884,-6.719892487475498,0.0,0.2,0.55,0.98,50.82,720
1742215424.01,-1.8328873994943622,-6.713429620361924,0.0,0.19,-0.38,0.99,50.82,720
1742215424.05,-1.8278370373727588,-6.707231796081124,0.0,0.2,0.48,0.99,50.82,720
1742215424.09,-1.8227419911966904,-6.700979135352731,0.0,0.19,-0.22,0.99,50.82,720
1742215424.13,-1.8171830819738881,-6.694157220066989,0.0,0.23,0.92,0.99,50.82,720
1742215424.17,-1.811624172750347,-6.687335304780353,0.0,0.22,-0.31,0.99,50.82,720
1742215424.22,-1.8062812364590561,-6.68077843232653,0.0,0.2,-0.43,0.99,50.82,720
1742215424.27,-1.8010149014052454,-6.674315565212935,0.0,0.16,-0.74,0.99,50.82,720
1742215424.31,-1.7958475096157729,-6.6679741216629065,0.0,0.21,1.27,1.03,50.82,720
1742215424.34,-1.7906354337719197,-6.6615778416653955,0.0,0.23,0.63,1.03,50.82,720
1742215424.39,-1.7850765245490365,-6.654755926379534,0.0,0.19,-0.85,1.02,50.82,720
1742215424.43,-1.779517615325509,-6.647934011092887,0.0,0.2,0.1,1.02,50.82,720
1742215424.48,-1.7741746790342465,-6.641377138639073,0.0,0.2,-0.02,1.02,50.82,720
1742215424.51,-1.768948772410947,-6.634963885454544,0.0,0.21,0.31,1.04,50.82,720
1742215424.56,-1.7639750115267716,-6.628860066513848,0.0,0.18,-0.64,1.04,50.82,720
1742215424.6,-1.7587629356829395,-6.622463786516317,0.0,0.21,0.87,1.07,50.82,720
1742215424.65,-1.7532040264600737,-6.615641871230436,0.0,0.18,-0.78,1.07,50.82,720
1742215424.69,-1.7479196050027948,-6.609156808411246,0.0,0.18,0.2,1.07,50.82,720
1742215424.73,-1.742653269949017,-6.602693941297622,0.0,0.21,0.56,1.09,50.82,720
1742215424.77,-1.737386934895243,-6.596231074183997,0.0,0.22,0.23,1.09,50.82,720
1742215424.82,-1.7321205998414728,-6.589768207070368,0.0,0.17,-0.88,1.1,50.82,720
1742215424.86,-1.7266382918553018,-6.583040297123722,0.0,0.23,1.6,1.1,50.82,720
1742215424.91,-1.7210793826320696,-6.576218381837351,0.0,0.18,-1.15,1.1,50.82,720
1742215424.96,-1.7156194166730954,-6.56951789011446,0.0,0.16,-0.26,1.11,50.82,720
1742215425.0,-1.7103530816192063,-6.563055023000667,0.0,0.22,1.59,1.11,50.82,720
1742215425.04,-1.7053027194976678,-6.556857198719813,0.0,0.19,-0.72,1.13,50.82,720
1742215425.08,-1.700328958613626,-6.550753379779216,0.0,0.2,0.33,1.13,50.82,720
1742215425.13,-1.6949998531023982,-6.544213480512997,0.0,0.18,-0.6,1.13,50.82,720
1742215425.16,-1.68953988714363,-6.5375129887903185,0.0,0.23,1.33,1.13,50.82,720
1742215425.2,-1.684273552089771,-6.531050121676533,0.0,0.22,-0.14,1.13,50.82,720
1742215425.25,-1.6790072170360348,-6.524587254562887,0.0,0.18,-0.84,1.15,50.82,720
1742215425.28,-1.6739568549145145,-6.518389430282017,0.0,0.21,0.73,1.15,50.82,720
1742215425.33,-1.6689830940304908,-6.512285611341406,0.0,0.19,-0.54,1.15,50.82,720
1742215425.37,-1.6635369588515847,-6.505602092806183,0.0,0.21,0.46,1.15,50.82,720
1742215425.41,-1.657978049628136,-6.49878017751947,0.0,0.23,0.56,1.15,50.82,720
1742215425.45,-1.6525765985030105,-6.4921514954309965,0.0,0.2,-0.73,1.18,50.82,720
1742215425.49,-1.6473102634492867,-6.485688628317329,0.0,0.2,0.06,1.18,50.82,720
1742215425.54,-1.642318416161723,-6.479562613671057,0.0,0.15,-0.87,1.18,50.82,720
1742215425.58,-1.637304308154093,-6.473409114553101,0.0,0.22,1.98,1.2,50.83,720
1742215425.62,-1.6317894244607276,-6.4666252025144555,0.0,0.22,-0.12,1.2,50.98,720
1742215425.66,-1.6262665201275834,-6.459774120207808,0.0,0.22,-0.08,1.2,51.29,720
1742215425.71,-1.620783965806107,-6.452890707729001,0.0,0.18,-0.69,1.22,51.63,720
1742215425.75,-1.6155538675036154,-6.4462434976832,0.0,0.21,0.55,1.22,51.98,720
1742215425.79,-1.6104772866762846,-6.439711419486158,0.0,0.22,0.27,1.23,52.31,720
1742215425.83,-1.605675899897687,-6.43347110485254,0.0,0.17,-0.98,1.23,52.51,720
1742215425.88,-1.6008861600307633,-6.427221841402707,0.0,0.17,0.08,1.23,52.54,720
1742215425.92,-1.5957549150883616,-6.420525575779007,0.0,0.21,0.76,1.23,52.54,720
1742215425.96,-1.5906666951576764,-6.413885457719909,0.0,0.19,-0.33,1.23,52.54,720
1742215426.0,-1.5855958901130023,-6.407268066056432,0.0,0.21,0.55,1.26,52.54,720
1742215426.04,-1.5806766970169077,-6.400848527719173,0.0,0.21,-0.1,1.26,52.54,720
1742215426.08,-1.5758876033637126,-6.394598768926057,0.0,0.18,-0.62,1.28,52.54,720
1742215426.13,-1.571098509710514,-6.388349010132945,0.0,0.18,-0.03,1.28,52.54,720
1742215426.18,-1.566006192160227,-6.381703544687522,0.0,0.17,-0.19,1.28,52.54,720
1742215426.21,-1.5609353871155884,-6.375086153024099,0.0,0.23,1.76,1.28,52.54,720
1742215426.25,-1.555864582070921,-6.368468761360638,0.0,0.21,-0.52,1.28,52.54,720
1742215426.3,-1.5509453889748175,-6.362049223023383,0.0,0.17,-0.97,1.3,52.54,720
1742215426.34,-1.5459268285885215,-6.3555000105472335,0.0,0.2,0.7,1.3,52.54,720
1742215426.38,-1.5405743121530882,-6.348514986014407,0.0,0.24,1.07,1.3,52.54,720
1742215426.42,-1.5352217957170402,-6.341529961480775,0.0,0.23,-0.25,1.33,52.54,720
1742215426.47,-1.5298692792809432,-6.334544936947085,0.0,0.18,-1.02,1.33,52.54,720
1742215426.51,-1.5247247170716867,-6.32783129231364,0.0,0.19,0.38,1.33,52.54,720
1742215426.55,-1.5198055239755597,-6.321411753976406,0.0,0.21,0.43,1.33,52.54,720
1742215426.6,-1.5150164303223317,-6.315161995183315,0.0,0.15,-1.11,1.33,52.54,720
1742215426.63,-1.510110554492487,-6.308759835855178,0.0,0.26,3.58,1.36,52.54,720
1742215426.67,-1.5047580380571082,-6.301774811322491,0.0,0.23,-0.84,1.36,52.54,720
1742215426.72,-1.499405521621027,-6.294789786788883,0.0,0.17,-1.12,1.35,52.54,720
1742215426.77,-1.4942046171334966,-6.2880026155814415,0.0,0.19,0.41,1.35,52.54,720
1742215426.81,-1.4891338120888251,-6.281385223918117,0.0,0.23,1.06,1.35,52.54,720
1742215426.85,-1.4841019344361919,-6.274818632432938,0.0,0.17,-1.14,1.37,52.54,720
1742215426.88,-1.4793128407828302,-6.268568873639746,0.0,0.25,2.41,1.37,52.54,720
1742215426.93,-1.4740689112839418,-6.261725554868242,0.0,0.18,-1.46,1.38,52.54,720
1742215426.98,-1.468716394847825,-6.254740530334664,0.0,0.18,0.07,1.38,52.54,720
1742215427.02,-1.4636281749168485,-6.248100412275388,0.0,0.22,0.88,1.38,52.54,720
1742215427.06,-1.4585573698721406,-6.241483020612085,0.0,0.19,-0.68,1.39,52.54,720
1742215427.1,-1.453581834497662,-6.234989955700852,0.0,0.23,1.26,1.39,52.54,720
1742215427.14,-1.4484505895551367,-6.228293690077241,0.0,0.18,-1.05,1.39,52.54,720
1742215427.19,-1.4433060273461482,-6.221580045444316,0.0,0.19,0.22,1.39,52.54,720
1742215427.24,-1.4382352223013102,-6.214962653780889,0.0,0.17,-0.46,1.39,52.54,720
1742215427.28,-1.4331644172565745,-6.208345262117609,0.0,0.21,1.01,1.39,52.54,720
